pctl,beta_1,se,ci_lo,ci_up
72.4070351758794,0.9720852322814151,0.018374579020624345,0.9360717191699061,1.008098745392924
72.89949748743719,0.9757713724687969,0.01830341750312774,0.9398973333686664,1.0116454115689273
73.39195979899498,0.9793112984339128,0.018260271543669902,0.9435218238603982,1.0151007730074275
73.88442211055278,0.9826860365340535,0.018244382397580052,0.9469277041146201,1.018444368953487
74.37688442211055,0.9858770342491647,0.01825429522922155,0.9500992730367291,1.0216547954616002
74.86934673366834,0.9888662363939531,0.018287903119369595,0.953022604927231,1.0247098678606752
75.36180904522614,0.9916361596422889,0.0183425139462081,0.9556854929217974,1.0275868263627805
75.85427135678393,0.9941699650122309,0.018414935147358688,0.9580773553457671,1.0302625746786946
76.34673366834171,0.9964515279661272,0.018501570490485363,0.9601891161473468,1.0327139397849077
76.8391959798995,0.9984655057862184,0.018598522849890785,0.9620130708347873,1.0349179407376496
77.3316582914573,1.000197401894382,0.018701697507555848,0.96354274832981,1.036852055458954
77.82412060301507,1.0016336267941064,0.018806901476521223,0.9647727772393316,1.0384944763488813
78.31658291457286,1.002761555323263,0.01890993555669053,0.9656987626821761,1.0398243479643499
78.80904522613066,1.0035695799184126,0.019006677072574724,0.9663171773903829,1.0408219824464422
79.30150753768844,1.004047159604314,0.019093152357140306,0.9666252686329828,1.041469050575645
79.79396984924624,1.0041848644363922,0.019165598948144173,0.9666209807558909,1.0417487481168934
80.28643216080403,1.003974415139527,0.019220518123698665,0.9663028918528781,1.0416459384261756
80.77889447236181,1.0034087177023117,0.019254718835201936,0.9656701622528708,1.0411472731517524
81.2713567839196,1.002481892703787,0.01926535433628966,0.9647224920552567,1.0402412933523173
81.76381909547739,1.0011892991654379,0.019249952903447238,0.963460084770589,1.0389185135602867
82.25628140703517,0.9995275527422677,0.01920644404502683,0.9618836141429313,1.0371714913416041
82.74874371859296,0.9974945380852633,0.019133181539882076,0.9599941913574278,1.0349948848130988
83.24120603015076,0.9950894152268818,0.01902896456536481,0.9577933300156779,1.0323855004380857
83.73366834170855,0.9923126198613608,0.01889305808742382,0.9552829064521868,1.0293423332705347
84.22613065326634,0.9891658574123913,0.018725213603722514,0.9524651131462757,1.025866601678507
84.71859296482413,0.9856520908010393,0.01852569125556395,0.9493424031514254,1.0219617784506534
85.21105527638191,0.981775521847848,0.018295284248520335,0.9459174236338252,1.0176336200618707
