x,beta_1,se,pctl,ci_lo,ci_up
0.9550736856131754,0.7557697463554134,0.026368294760048542,95.50736856131753,0.704088838291982,0.8074506544188448
0.9600654983228226,0.7587546324272094,0.025585668509937196,96.00654983228226,0.708607643627352,0.8089016212270669
0.9650573110324697,0.7640442783560362,0.024197220927722942,96.50573110324697,0.7166185968117403,0.811469959900332
0.9700491237421169,0.7713171144524367,0.022383024355912072,97.0049123742117,0.7274471928497661,0.8151870360551072
0.9750409364517642,0.7802131589411845,0.020563480751557377,97.50409364517641,0.7399094772713494,0.8205168406110196
0.9800327491614113,0.7903572430311945,0.019417428849906295,98.00327491614112,0.7522997818130092,0.8284147042493798
0.9850245618710585,0.8013832196906048,0.01970625491693049,98.50245618710585,0.7627596697832557,0.8400067695979538
0.9900163745807056,0.8129588071769653,0.021812018110502197,99.00163745807056,0.7702080372502457,0.855709577103685
0.9950081872903528,0.824810925137851,0.025497869555701182,99.50081872903527,0.7748360191261764,0.8747858311495257
1.0,0.8367515467637698,0.03024626763209032,100.0,0.7774699515381133,0.8960331419894264
