hours,beta_1,se,k
2.707858469673521,0.8541163550572705,0.050856639925074394,20
2.584304012010185,0.8532459022964799,0.04913334515314529,20
2.4663871104375543,0.8409285768109706,0.046267674101634494,20
2.3538505339396325,0.8217157412379482,0.04493096422035041,20
2.2464487884649014,0.8001587582146202,0.04644540338924417,20
2.1439475813908464,0.780808990378193,0.049627490252273844,20
2.0461233104239414,0.7682156916649481,0.051816624712937596,20
1.9527625758201776,0.7653063139571693,0.05113605928807427,20
1.8636617148620307,0.7704922037696662,0.04836132552734196,20
1.7786263575763646,0.7814048513656607,0.045318230259426454,20
1.6974710027240996,0.7956757470083743,0.043824096008395486,20
1.6200186131366536,0.8109363809610274,0.044626762261291655,20
1.5461002295164263,0.8248182434868422,0.04680008636342975,20
1.475554601858827,0.835259358070997,0.0485310216867961,20
1.4082278376918318,0.8420540653108947,0.048899891061957204,20
1.3439730663656908,0.8456918507888432,0.04791275331643757,20
1.2826501186604633,0.846663419223492,0.04596398559077665,20
1.2241252210124645,0.8454594753334901,0.04363947373963677,20
1.1682707036925677,0.8425707238374862,0.04157985811627545,20
1.1149647222997874,0.8384878694541293,0.04031443707249415,20
1.064090991962576,0.8337016169020682,0.04006725356600456,20
1.0155385336680216,0.8286982041995986,0.04065083723987747,20
0.9692014321655565,0.8237696763493202,0.041619785113044365,20
0.9249786049170616,0.8189432372380904,0.042611537200844096,20
0.8827735815893477,0.8142270666332565,0.04340918217096463,20
0.8424942936079693,0.8096293443021656,0.04390263964182543,20
0.8040528733133044,0.8051582500121655,0.04405428869870264,20
0.7673654622807583,0.8008219635306039,0.04387445870194606,20
0.7323520283869599,0.796628664624827,0.04340510439093539,20
0.6989361912228758,0.7925865330621833,0.04270884294230203,20
0.667045055472996,0.7887037486100199,0.04186101585034397,20
0.6366090518971097,0.7849884910356836,0.0409431034618911,20
0.607561785567787,0.781448940106523,0.04003639133940057,20
0.5798398910324915,0.7780932755898846,0.03921534094932133,20
0.5533828940843732,0.7749296772531156,0.0385407595621423,20
0.5281330798402016,0.7719663248635645,0.03805357346200416,20
0.5040353668376487,0.7692103095814096,0.03776853982973177,20
0.4810371868772778,0.7666616353476554,0.037668083240678295,20
0.4590883703471119,0.7643174692942983,0.03772544210776091,20
0.43814103677962973,0.7621749710299458,0.0379140583694069,20
0.4181494904024346,0.7602313001632021,0.03820851858661658,20
0.3990701204547493,0.758483616302673,0.038585231859762634,20
0.3808613060522838,0.7569290790569644,0.03902285843051269,20
0.3634833253929349,0.7555648480346816,0.03950252043878025,20
0.34689826910526095,0.7543880828444307,0.04000784330105723,20
0.33106995755069923,0.7533959430948163,0.04052487871239133,20
0.31596386189912967,0.752585588394445,0.04104195417482226,20
0.30154702880560874,0.7519541783519218,0.04154948424360106,20
0.28778800852396164,0.751498872575853,0.04203976866412524,20
0.2746567863004171,0.7512168306748428,0.04250679393990145,20
0.26212471689761896,0.7511052122574984,0.0429460481956359,20
0.25016446210618387,0.7511611769324239,0.043354354422966965,20
0.23874993110748777,0.7513818843082261,0.04372972399135001,20
0.22785622355758706,0.7517644939935098,0.044071230282384154,20
0.2174595752681112,0.7523061655968807,0.04437890110898879,20
0.20753730636563406,0.7530040587269452,0.04465362793027868,20
0.19806777181643453,0.7538553329923073,0.044897089562340016,20
0.18903031420871994,0.7548571480015746,0.04511168797136478,20
0.18040521868930595,0.7560066633633503,0.04530049372484711,20
0.17217366995645045,0.7573010386862425,0.04546719871101907,20
0.16431771121502456,0.7587374335788548,0.045616073784762255,20
0.15682020500447982,0.7603130076497943,0.045751929047201746,20
0.1496647958141621,0.7620249205076649,0.045880074517548816,20
0.14283587440441703,0.7638703317610733,0.04600627902193202,20
0.13631854375565747,0.7658464010186253,0.0461367252258423,20
0.1300985865711091,0.7679502878889259,0.04627795890139252,20
0.1241624342623445,0.7701791519805807,0.04643683077778384,20
0.11849713734994957,0.7725301529021953,0.04662042970175995,20
0.11309033721475037,0.7750004502623759,0.04683600635585816,20
0.10793023913797868,0.7775872036697271,0.04709088745326446,20
0.1030055865715633,0.7802875727328553,0.04739238113496674,20
0.09830563658242004,0.7830987170603655,0.04774767519626515,20
0.09382013641717164,0.7860177962608634,0.04816373069442674,20
0.08953930113617498,0.7890419699429552,0.0486471743400251,20
0.08545379226806628,0.7921683977152457,0.04920419373849293,20
0.08155469743825804,0.7953942391863413,0.04984043991518558,20
0.0778335109269496,0.7987166539648464,0.05056094154078969,20
0.07428211511423853,0.8021328016593677,0.051370034834063716,20
0.07089276277185708,0.8056398418785101,0.05227131227599719,20
0.06765806016290264,0.8092349342308793,0.05326759210694316,20
0.06457095091269548,0.8129152383250814,0.05436090923098105,20
0.06162470061557932,0.8166779137697217,0.05555252678221409,20
0.05881288214408384,0.8205201201734051,0.056842966376014735,20
0.0561293616284026,0.8244390171447386,0.05823205410372436,20
0.05356828507560078,0.8284317642923262,0.05971897871084462,20
0.051124065599363284,0.8324955212247747,0.06130235814762054,20
0.04879137123242474,0.8366274475506889,0.06298031076632778,20
0.04656511329509626,0.8408247028786747,0.06475052779315282,20
0.04444043529451332,0.8450844468173376,0.06661034423676639,20
0.04241270233039046,0.8494038389752834,0.06855680602129285,20
0.04047749098417125,0.8537800389611175,0.07058673177061284,20
0.03863057966951716,0.8582102063834459,0.07269676826498905,20
0.0368679394230855,0.8626915008508729,0.07488343910223358,20
0.03518572511550637,0.8672210819720056,0.07714318650579001,20
0.033580267063386744,0.8717961093554489,0.07947240652832736,20
0.03204806302404231,0.8764137426098089,0.08186747810949671,20
0.030585770555494857,0.8810711413436901,0.08432478657426426,20
0.029190199725068446,0.8857654651656992,0.08684074222010865,20
0.027858306150678577,0.8904938736844408,0.08941179465369714,20
0.02658718435963416,0.8952535265085216,0.09203444351515676,20
0.025374061450464596,0.9000415832465456,0.09470524618305261,20
0.024216291043946136,0.9048552035071203,0.09742082299537697,20
0.023111347510130997,0.90969154689885,0.10017786045848348,20
0.02205682045878645,0.9145477730303405,0.10297311285204909,20
0.021050409481224705,0.919421041510198,0.10580340257718117,20
0.020089919132053137,0.924308511947027,0.10866561953871068,20
0.019173254139897795,0.9292073439494338,0.1115567198025626,20
0.018298414836652364,0.9341146971260241,0.11447372372521114,20
0.017463492795282178,0.9390277310854027,0.11741371371449517,20
0.01666666666666667,0.9439436054361761,0.12037383174910826,20
